creative_id,campaign_id,advertiser_name,app_name,vertical,format,theme,hook_type,cta_text,headline,subhead,creative_status,fatigue_day,has_fatigue,perf_score,overall_roas,overall_ipm,overall_ctr,overall_cvr,ctr_decay_pct,cvr_decay_pct,peak_rolling_ctr_5,fatigue_label_score,ctr_decay_severity,cvr_decay_severity,early_fatigue_severity,tired_score,avg_top5_similarity,avg_top10_similarity,max_similarity,similar_neighbor_count_080,same_metadata_ratio,fatigued_neighbor_ratio,top_neighbor_status_mix,similarity_density_pct,neighbor_density_pct,repetition_score,creative_health_risk,fatigue_status,repetition_status,health_action_hint
500270,20045,DriftPass,DriftPass Trips,travel,interstitial,feature-focus,escape,Get offer,Last-minute savings,Hotels + flights in one tap,fatigued,10.0,1,0.5993827160493828,9.10589099538748,0.2864177660688047,0.0058274494994339,0.0491497637339676,-0.8265978053046019,-0.1373321472444614,0.011042308908147,1.0,0.950279833860072,0.6317115721784687,0.33333333333333337,0.7805789395673784,0.586,0.5277,0.6607,0,0.3,0.3,"{'stable': 0.7, 'fatigued': 0.3}",0.6370370370370371,0.4125,0.4966435185185185,0.7805789395673784,tired,distinct,Refresh
500390,20065,BingeLayer,BingeLayer Now,entertainment,rewarded_video,destination,last-minute deal,Get offer,Stream the hype,Cancel anytime,fatigued,13.0,1,0.6469135802469136,2.8718825597156736,0.5366988362818108,0.0055781132437237,0.0962151202085546,-0.8370959856687541,-0.1762135352227694,0.0115210773285629,1.0,0.9623488340779026,0.8105613405763668,0.1333333333333333,0.7793661433014156,0.5367,0.4811,0.5828,0,0.15,0.2,"{'stable': 0.7, 'fatigued': 0.2, 'underperformer': 0.1}",0.4162037037037037,0.4125,0.3487268518518518,0.7793661433014156,tired,distinct,Refresh
500113,20018,StormByte,StormByte Saga,gaming,playable,reward,competition,Book now,Join the arena,No ads in first week,fatigued,12.0,1,0.5830246913580247,1.1456034471882637,1.2811672644649803,0.0064700603061367,0.1980147330697687,-0.8847901600255557,-0.1513943057774639,0.0157797508729367,1.0,1.0,0.6963958318608946,0.19999999999999996,0.779279166372179,0.6696,0.6025,0.9521,1,0.225,0.5,"{'fatigued': 0.5, 'stable': 0.4, 'top_performer': 0.1}",0.9027777777777778,0.8939814814814815,0.7311342592592592,0.779279166372179,tired,moderate_repetition,Refresh
501013,20168,GlitchWave,GlitchWave Rush,gaming,interstitial,competitive,security,Book now,Unlock rare gear,Free rewards for new players,fatigued,10.0,1,0.6089506172839506,1.6798741649314906,1.0717321284026229,0.0060489573987322,0.1771763392857142,-0.8530424951714229,-0.1273061628494772,0.0134120219594504,1.0,0.980681385052025,0.5855932343247825,0.33333333333333337,0.7789556597946294,0.5759,0.5215,0.6174,0,0.275,0.1,"{'stable': 0.9, 'fatigued': 0.1}",0.6129629629629629,0.4125,0.47835648148148147,0.7789556597946294,tired,distinct,Refresh
500862,20143,StarVault,StarVault Play,entertainment,interstitial,trailer,cashback,Order now,Watch what’s trending,Start free today,fatigued,11.0,1,0.6574074074074074,2.7289658474780434,0.5239498547910403,0.0058960397945261,0.0888647080159593,-0.8161011300799794,-0.1528385744234801,0.0110657006383153,1.0,0.9382125639925193,0.7030392961577054,0.2666666666666667,0.7784943335630042,0.4659,0.4409,0.5268,0,0.3,0.0,"{'stable': 0.7, 'underperformer': 0.3}",0.21851851851851853,0.4125,0.28738425925925926,0.7784943335630042,tired,distinct,Refresh
500617,20102,IronQuest,IronQuest Arena,gaming,rewarded_video,reward,challenge,Install now,Beat your rivals,Free rewards for new players,fatigued,10.0,1,0.5904320987654321,1.0770036702501498,1.395403374903706,0.0067362937943321,0.207147048140594,-0.8834758315596857,-0.0615396327320046,0.0165765929424587,1.0,1.0,0.2830750041009646,0.33333333333333337,0.7232816674868595,0.717,0.6362,0.8732,2,0.2,0.3,"{'stable': 0.6, 'fatigued': 0.3, 'top_performer': 0.1}",0.9629629629629629,0.9768518518518519,0.7756944444444445,0.7756944444444445,tired,high_repetition,Refresh
500833,20138,IronQuest,IronQuest Rush,gaming,playable,fantasy,late-night,Learn more,Unlock rare gear,No ads in first week,fatigued,15.0,1,0.820679012345679,2.3866141507182825,1.8940152891449864,0.009571680050507,0.1978769953812495,-0.8426516676896332,0.0323757818539602,0.0175784089557367,1.0,0.9687358006944362,0.0,0.0,0.592183950173609,0.6817,0.6206,0.8223,1,0.325,0.5,"{'fatigued': 0.5, 'stable': 0.4, 'top_performer': 0.1}",0.9402777777777778,0.8939814814814815,0.7748842592592593,0.7748842592592593,at_risk,high_repetition,Refresh
500348,20058,CraveLoop,CraveLoop Bites,food_delivery,native,urgency,late-night,Install now,"Your cravings, delivered",Fresh favorites nearby,fatigued,12.0,1,0.6194444444444445,2.168084048306802,0.5767056684040154,0.0057744472899601,0.0998720118905082,-0.8372393548998538,-0.1528704939919893,0.0118447000230308,1.0,0.9625136553346684,0.7031861223831071,0.19999999999999996,0.7712656383102885,0.6107,0.5608,0.7102,0,0.375,0.2,"{'stable': 0.7, 'fatigued': 0.2, 'top_performer': 0.1}",0.7777777777777778,0.4125,0.5857638888888889,0.7712656383102885,tired,moderate_repetition,Refresh
500325,20054,StormByte,StormByte Saga,gaming,interstitial,competitive,power-up,Try for free,Beat your rivals,Play with friends tonight,stable,,0,0.5459876543209877,0.9299153656421766,1.145300990715028,0.0062341074652033,0.1837153108296111,-0.8765621982269473,-0.1998525889073154,0.0153928053642624,0.0,1.0,0.9192981809120372,0.0,0.4338596361824074,0.7014,0.6102,0.8728,1,0.35,0.2,"{'stable': 0.8, 'fatigued': 0.2}",0.9199074074074074,0.8939814814814815,0.7709490740740741,0.7709490740740741,at_risk,high_repetition,Refresh
500903,20150,NeonArena,NeonArena Saga,gaming,playable,fantasy,power-up,Start now,Unlock rare gear,Free rewards for new players,fatigued,14.0,1,0.6552469135802469,1.146934406144233,1.965483278022095,0.0083217796626119,0.2361854504334715,-0.865472576925149,-0.0324743709993253,0.0172640864409249,1.0,0.9949713528549822,0.14937825098571741,0.06666666666666665,0.6419518217442223,0.7258,0.6094,0.902,1,0.35,0.5,"{'fatigued': 0.5, 'stable': 0.4, 'top_performer': 0.1}",0.9185185185185185,0.8939814814814815,0.7702546296296297,0.7702546296296297,at_risk,high_repetition,Refresh
500900,20150,NeonArena,NeonArena Saga,gaming,rewarded_video,feature-focus,challenge,Install now,Join the arena,Free rewards for new players,fatigued,12.0,1,0.6327160493827161,1.0679155935397855,1.6843633893255614,0.0080061796347845,0.210382912470199,-0.8629561020914716,-0.1435271994758136,0.0141579087924344,1.0,0.9920783433750225,0.6602080769176609,0.19999999999999996,0.7700612012272878,0.6487,0.5994,0.9001,1,0.25,0.5,"{'stable': 0.5, 'fatigued': 0.5}",0.8935185185185185,0.8939814814814815,0.7327546296296297,0.7700612012272878,tired,moderate_repetition,Refresh
500293,20048,VoxelRealm,VoxelRealm Legends,gaming,rewarded_video,feature-focus,power-up,Start now,Join the arena,Free rewards for new players,fatigued,11.0,1,0.653395061728395,1.40889361706135,1.5817165004271128,0.0074416558492368,0.2125489988346223,-0.8792266112804491,-0.1041097849061295,0.0164162448512818,1.0,1.0,0.4788926498406998,0.2666666666666667,0.7491118633014733,0.7089,0.6187,0.8477,1,0.3,0.5,"{'fatigued': 0.5, 'stable': 0.5}",0.9388888888888889,0.8939814814814815,0.7679398148148148,0.7679398148148148,tired,high_repetition,Refresh
500972,20162,StormByte,StormByte Arena,gaming,playable,celebrity,free rewards,Claim reward,Beat your rivals,No ads in first week,fatigued,11.0,1,0.6222222222222222,1.0281080078001716,1.743798695757269,0.0073832579730435,0.236182820934053,-0.8759714266891566,-0.1204676926246109,0.0162822694646116,1.0,1.0,0.5541370832070392,0.2666666666666667,0.7641607499747411,0.6787,0.5831,0.8633,1,0.2,0.4,"{'fatigued': 0.4, 'stable': 0.4, 'top_performer': 0.2}",0.836574074074074,0.8939814814814815,0.6917824074074074,0.7641607499747411,tired,moderate_repetition,Refresh
500905,20150,NeonArena,NeonArena Saga,gaming,playable,reward,cashback,Start now,Level up today,No ads in first week,fatigued,13.0,1,0.5996913580246913,0.8913838233133204,1.5253084901702665,0.0070583129602036,0.2161010001639613,-0.8893688409213276,-0.0589589218981683,0.0174131731946144,1.0,1.0,0.2712040406674813,0.1333333333333333,0.6809074748001629,0.7264,0.6244,0.849,1,0.275,0.4,"{'stable': 0.6, 'fatigued': 0.4}",0.9435185185185185,0.8939814814814815,0.7640046296296297,0.7640046296296297,tired,high_repetition,Refresh
500504,20084,VoxelRealm,VoxelRealm Legends,gaming,interstitial,gameplay,challenge,Start now,Beat your rivals,Free rewards for new players,fatigued,12.0,1,0.6188271604938271,1.3120184424515202,1.2570285242385362,0.0070605319092922,0.1780359525865452,-0.8390402662886046,-0.1404521369787362,0.0141450140773443,1.0,0.9645840331705594,0.6460631545265625,0.19999999999999996,0.7603586391979524,0.6771,0.6111,0.765,0,0.25,0.3,"{'stable': 0.7, 'fatigued': 0.3}",0.9226851851851852,0.4125,0.6269675925925926,0.7603586391979524,tired,moderate_repetition,Refresh
501074,20179,StarVault,StarVault Now,entertainment,rewarded_video,ugc,exclusive,Install now,A new season drops,Start free today,fatigued,10.0,1,0.6098765432098765,2.5738144501823146,0.500907624405894,0.0054889082162564,0.0912581527456343,-0.8337724596796023,-0.1118858287091244,0.0118101949466916,1.0,0.9585280161365377,0.5146615281017703,0.33333333333333337,0.7592309763211551,0.6787,0.5912,0.9147,1,0.2,0.2,"{'stable': 0.8, 'fatigued': 0.2}",0.8662037037037037,0.8939814814814815,0.7065972222222222,0.7592309763211551,tired,moderate_repetition,Refresh
500401,20066,IronQuest,IronQuest Battle,gaming,playable,ugc,power-up,Watch now,Beat your rivals,No ads in first week,fatigued,14.0,1,0.7024691358024691,1.457210074805561,2.17952565580396,0.0098517106425737,0.2212332187656061,-0.8401173047764847,-0.1676149461863747,0.0168667749502798,1.0,0.9658222265806501,0.7710088519006573,0.06666666666666665,0.7589906603586273,0.6725,0.5831,0.8633,1,0.1,0.4,"{'fatigued': 0.4, 'stable': 0.4, 'top_performer': 0.2}",0.836574074074074,0.8939814814814815,0.6667824074074074,0.7589906603586273,tired,moderate_repetition,Refresh
500686,20114,NeonArena,NeonArena Quest,gaming,playable,reward,last-minute deal,Shop now,Unlock rare gear,No ads in first week,fatigued,13.0,1,0.8533950617283951,2.86183666761179,1.9951308449136724,0.0096473834521935,0.2068053845688106,-0.8572055661138154,-0.0118413323302382,0.0178741173454477,1.0,0.9854673672287215,0.054468722823557136,0.1333333333333333,0.6339272530385585,0.7176,0.6277,0.9162,1,0.225,0.6,"{'fatigued': 0.6, 'stable': 0.3, 'top_performer': 0.1}",0.9532407407407407,0.8939814814814815,0.7563657407407407,0.7563657407407407,at_risk,high_repetition,Refresh
500426,20071,StarVault,StarVault Play,entertainment,rewarded_video,trailer,new season,Claim reward,Watch what’s trending,Cancel anytime,fatigued,14.0,1,0.7586419753086421,3.248322829353934,0.6720454683047674,0.0067566167427085,0.0994647904263635,-0.8084116358212523,-0.174046836697439,0.0131790567463233,1.0,0.929372507462296,0.8005947846072331,0.06666666666666665,0.7557954171203539,0.5466,0.5156,0.6183,0,0.3,0.4,"{'stable': 0.5, 'fatigued': 0.4, 'underperformer': 0.1}",0.5833333333333334,0.4125,0.4697916666666667,0.7557954171203539,tired,distinct,Refresh
500036,20006,NeonArena,NeonArena Quest,gaming,rewarded_video,competitive,free rewards,Claim reward,Level up today,No ads in first week,fatigued,11.0,1,0.6990740740740741,1.6792476112788166,1.5126149051361992,0.0079682430994118,0.1898304163496032,-0.8332122842724801,-0.1224603013783933,0.0158221468994042,1.0,0.9578840229037991,0.5633028468963507,0.2666666666666667,0.7554649084385533,0.7209,0.5958,0.9138,1,0.3,0.6,"{'fatigued': 0.6, 'stable': 0.4}",0.8870370370370371,0.8939814814814815,0.7420138888888889,0.7554649084385533,tired,moderate_repetition,Refresh
501009,20168,GlitchWave,GlitchWave Rush,gaming,interstitial,fantasy,fast,Try for free,Unlock rare gear,Play with friends tonight,fatigued,11.0,1,0.6003086419753086,1.656483813200896,1.037361994971078,0.0059984315608579,0.1729388731781596,-0.8622986549215874,-0.1103601396283303,0.0131195096815001,1.0,0.991322523817603,0.5076435394718515,0.2666666666666667,0.7526926721821043,0.5601,0.5101,0.6797,0,0.275,0.5,"{'fatigued': 0.5, 'stable': 0.4, 'top_performer': 0.1}",0.5611111111111111,0.4125,0.45243055555555556,0.7526926721821043,tired,distinct,Refresh
500562,20093,RouteBloom,RouteBloom Travel,travel,rewarded_video,ugc,discover,Book now,Dream destinations await,Hotels + flights in one tap,fatigued,12.0,1,0.766358024691358,10.260437991688736,0.3878485073675056,0.0072490377752015,0.0535034468566725,-0.8002388904956953,0.0375318497058623,0.0128271895130453,1.0,0.9199768920610562,0.0,0.19999999999999996,0.6199942230152641,0.6547,0.6186,0.8163,1,0.225,0.2,"{'top_performer': 0.8, 'fatigued': 0.2}",0.9375,0.8939814814814815,0.7484953703703704,0.7484953703703704,at_risk,moderate_repetition,Monitor
500861,20143,StarVault,StarVault Play,entertainment,interstitial,drama,new season,Try for free,A new season drops,Cancel anytime,fatigued,13.0,1,0.6265432098765432,2.5694416390265284,0.5075706912221136,0.0056863652915253,0.0892610068471281,-0.8207422966558273,-0.0464135555442984,0.0105052979695109,1.0,0.9435481782105953,0.21349684492364115,0.1333333333333333,0.6552530802040437,0.6734,0.5811,0.9277,1,0.425,0.0,"{'stable': 0.8, 'underperformer': 0.2}",0.8314814814814815,0.8939814814814815,0.7454861111111111,0.7454861111111111,tired,moderate_repetition,Refresh
500054,20009,DriftPass,DriftPass Travel,travel,rewarded_video,feature-focus,last-minute deal,Learn more,Last-minute savings,Hotels + flights in one tap,fatigued,14.0,1,0.7222222222222222,7.150438808452111,0.3916880210523893,0.0070509455365662,0.0555511341026661,-0.8030628164260534,0.0212264150943397,0.0135623050742173,1.0,0.9232233558753956,0.0,0.06666666666666665,0.5941391723021822,0.6671,0.5918,0.823,1,0.35,0.5,"{'fatigued': 0.5, 'top_performer': 0.3, 'stable': 0.2}",0.8689814814814815,0.8939814814814815,0.7454861111111111,0.7454861111111111,at_risk,moderate_repetition,Monitor
500365,20060,GlitchWave,GlitchWave Saga,gaming,interstitial,competitive,last-minute deal,Try for free,Win epic rewards,Play with friends tonight,fatigued,13.0,1,0.6401234567901235,1.360609093235507,1.2826849137412897,0.007530298505761,0.1703365295226964,-0.8472895489725671,-0.0030308535354753,0.0153607698514063,1.0,0.9740676380483778,0.013941566416562301,0.1333333333333333,0.6229718894620735,0.6568,0.5942,0.8563,1,0.325,0.4,"{'stable': 0.5, 'fatigued': 0.4, 'top_performer': 0.1}",0.8810185185185185,0.8939814814814815,0.7452546296296296,0.7452546296296296,at_risk,moderate_repetition,Monitor
500255,20042,NeonArena,NeonArena Arena,gaming,interstitial,fantasy,power-up,Get offer,Join the arena,No ads in first week,fatigued,10.0,1,0.6660493827160494,1.9030192431994128,1.041422540068231,0.0064679701012347,0.1610122687285494,-0.8690454973274042,-0.0851568809845991,0.014620529098248,1.0,0.9990788815520845,0.3917115420385694,0.33333333333333337,0.7447786954624016,0.5785,0.5356,0.6283,0,0.325,0.3,"{'stable': 0.7, 'fatigued': 0.3}",0.6768518518518518,0.4125,0.5228009259259259,0.7447786954624016,tired,distinct,Refresh
500613,20102,IronQuest,IronQuest Arena,gaming,interstitial,competitive,challenge,Watch now,Win epic rewards,Play with friends tonight,fatigued,13.0,1,0.6083333333333333,1.1986383338830635,1.2769039743385946,0.0069757236089494,0.1830496799931119,-0.870506379163156,-0.1266788275986534,0.0148874060128885,1.0,1.0,0.5827075666531378,0.1333333333333333,0.7432081799972942,0.6716,0.6029,0.8127,1,0.275,0.5,"{'stable': 0.5, 'fatigued': 0.5}",0.9046296296296297,0.8939814814814815,0.7445601851851852,0.7445601851851852,tired,moderate_repetition,Refresh
500813,20135,WayPoint,WayPoint Trips,travel,interstitial,discount,escape,Learn more,Book your next trip,Hotels + flights in one tap,fatigued,11.0,1,0.782716049382716,9.678912667290913,0.4213083260454149,0.0071936384052862,0.058566792255754,-0.8488477698316815,-0.1055823995065282,0.0129938048748888,1.0,0.9758590120994749,0.48566650216221696,0.2666666666666667,0.7444313867906455,0.621,0.5641,0.7109,0,0.325,0.4,"{'stable': 0.6, 'fatigued': 0.4}",0.7888888888888889,0.4125,0.5788194444444444,0.7444313867906455,tired,moderate_repetition,Refresh
500688,20114,NeonArena,NeonArena Quest,gaming,interstitial,reward,challenge,Try for free,Beat your rivals,No ads in first week,fatigued,10.0,1,0.7049382716049383,2.1286219526734773,1.0924466215265267,0.0066302806061851,0.1647662725627971,-0.8697219692558464,-0.0844800454663653,0.015250132445319,1.0,0.9998565725012325,0.3885981790138975,0.33333333333333337,0.7443504455947543,0.6174,0.574,0.6633,0,0.3,0.5,"{'fatigued': 0.5, 'stable': 0.4, 'top_performer': 0.1}",0.812037037037037,0.4125,0.5841435185185185,0.7443504455947543,tired,moderate_repetition,Refresh
500185,20030,IronQuest,IronQuest Saga,gaming,playable,fantasy,free rewards,Learn more,Unlock rare gear,Play with friends tonight,fatigued,13.0,1,0.8052469135802469,2.2948131572418267,1.812075163192118,0.0090199201844102,0.2008970285927864,-0.8843582622473785,-0.1266344578480401,0.0190229431424387,1.0,1.0,0.5825034710682403,0.1333333333333333,0.7431673608803147,0.7097,0.6514,0.7711,0,0.375,0.7,"{'fatigued': 0.7, 'stable': 0.3}",0.9787037037037037,0.4125,0.6862268518518518,0.7431673608803147,tired,moderate_repetition,Refresh
500037,20006,NeonArena,NeonArena Quest,gaming,native,gameplay,security,Watch now,Beat your rivals,Play with friends tonight,fatigued,10.0,1,0.5916666666666667,1.7615166158630438,1.0285648126030016,0.0056219745087228,0.1829543714591946,-0.832870784939646,-0.0943852463171553,0.0119264811526627,1.0,0.957491425769877,0.434160926904657,0.33333333333333337,0.7428717084900672,0.5013,0.4279,0.6569,0,0.175,0.5,"{'fatigued': 0.5, 'stable': 0.5}",0.16898148148148148,0.4125,0.23136574074074073,0.7428717084900672,tired,distinct,Refresh
500361,20060,GlitchWave,GlitchWave Saga,gaming,interstitial,competitive,power-up,Shop now,Win epic rewards,Play with friends tonight,fatigued,13.0,1,0.6453703703703703,1.3740055243669786,1.3086568766820514,0.0076545283005928,0.1709650582362728,-0.8777776222736439,0.1085860452090574,0.0160856350964433,1.0,1.0,0.0,0.1333333333333333,0.6266666666666666,0.6813,0.5907,0.8563,1,0.35,0.4,"{'stable': 0.5, 'fatigued': 0.4, 'top_performer': 0.1}",0.8634259259259259,0.8939814814814815,0.7427083333333333,0.7427083333333333,at_risk,moderate_repetition,Monitor
500545,20090,StormByte,StormByte Arena,gaming,playable,gameplay,discover,Learn more,Unlock rare gear,Free rewards for new players,fatigued,10.0,1,0.6203703703703703,1.3529604415219223,1.4519624624998666,0.0067763481678708,0.2142691648259989,-0.8746167690997513,-0.0824672968400037,0.0152311593248353,1.0,1.0,0.37933977430188487,0.33333333333333337,0.7425346215270436,0.65,0.6089,0.7711,0,0.225,0.6,"{'fatigued': 0.6, 'stable': 0.3, 'top_performer': 0.1}",0.9166666666666666,0.4125,0.6177083333333333,0.7425346215270436,tired,moderate_repetition,Refresh
501012,20168,GlitchWave,GlitchWave Rush,gaming,playable,gameplay,competition,Start now,Unlock rare gear,Play with friends tonight,fatigued,13.0,1,0.7441358024691359,1.925508485064317,1.6468854560289976,0.0081600866188608,0.2018220556902505,-0.858041734930288,-0.1104699037262311,0.0173839847752891,1.0,0.9864286501632967,0.5081484412901435,0.1333333333333333,0.7249035174655194,0.7117,0.6162,0.8785,1,0.2,0.5,"{'fatigued': 0.5, 'stable': 0.4, 'top_performer': 0.1}",0.9324074074074075,0.8939814814814815,0.7396990740740741,0.7396990740740741,tired,moderate_repetition,Refresh
500070,20011,FluxStream,FluxStream Play,entertainment,rewarded_video,product-focus,security,Install now,Binge starts now,Start free today,fatigued,16.0,1,0.6811728395061728,2.203755520198999,0.6718273796663617,0.0064001728409817,0.1049701932054873,-0.7974974029124502,-0.1732584414107503,0.012194516486712,1.0,0.9168252016640854,0.7969682598929165,0.0,0.7385999523946046,0.6999,0.5848,0.847,1,0.15,0.2,"{'stable': 0.6, 'fatigued': 0.2, 'underperformer': 0.2}",0.8435185185185186,0.8939814814814815,0.6827546296296296,0.7385999523946046,tired,moderate_repetition,Refresh
500472,20078,NeonArena,NeonArena Rush,gaming,rewarded_video,fantasy,power-up,Claim reward,Level up today,Play with friends tonight,fatigued,11.0,1,0.6567901234567901,1.3803580640758415,1.479409096316383,0.0079095786077616,0.1870401913528793,-0.8484420929534169,-0.098979111612012,0.0161295446906776,1.0,0.9753926346738343,0.4552921618413996,0.2666666666666667,0.7382399243700718,0.6257,0.5225,0.7186,0,0.275,0.4,"{'stable': 0.5, 'fatigued': 0.4, 'top_performer': 0.1}",0.6148148148148148,0.4125,0.47928240740740746,0.7382399243700718,tired,distinct,Refresh
500598,20099,WayPoint,WayPoint Travel,travel,interstitial,discount,last-minute deal,Shop now,Book your next trip,Special fares today,fatigued,13.0,1,0.7388888888888889,8.579681793924244,0.3953905713327191,0.0066840975776003,0.0591539196940726,-0.834764026643883,-0.1272984606065548,0.0130752851988338,1.0,0.9596679491051845,0.58555780492181,0.1333333333333333,0.7336952149273248,0.5717,0.5308,0.6801,0,0.5,0.4,"{'stable': 0.5, 'fatigued': 0.4, 'top_performer': 0.1}",0.6527777777777778,0.4125,0.5545138888888889,0.7336952149273248,tired,moderate_repetition,Refresh
500899,20149,MoonScreen,MoonScreen Box,entertainment,interstitial,food-closeup,trending,Watch now,Exclusive tonight,Cancel anytime,stable,,0,0.6314814814814814,2.3860765835221294,0.5132521801091852,0.0059557536054422,0.0861775375731102,-0.7285350579358396,-0.2101241851487673,0.0098835997007199,0.0,0.8375441712688676,0.9665463040985165,0.0,0.4026953036369202,0.69,0.5918,0.8516,1,0.3,0.1,"{'stable': 0.8, 'underperformer': 0.1, 'fatigued': 0.1}",0.8689814814814815,0.8939814814814815,0.7329861111111111,0.7329861111111111,at_risk,moderate_repetition,Monitor
500998,20166,CraveLoop,CraveLoop Go,food_delivery,native,discount,free delivery,Order now,"Your cravings, delivered",Free delivery over $15,fatigued,12.0,1,0.678395061728395,2.389741316104451,0.6492363507589485,0.0061074180606793,0.1063029162746942,-0.8333580624785766,-0.1108472414627174,0.0117891816920943,1.0,0.9580516135852416,0.5098841500774948,0.19999999999999996,0.7314897334118093,0.642,0.544,0.6896,0,0.425,0.2,"{'stable': 0.5, 'underperformer': 0.2, 'fatigued': 0.2, 'top_performer': 0.1}",0.7166666666666667,0.4125,0.5677083333333334,0.7314897334118093,tired,moderate_repetition,Refresh
500722,20120,VoxelRealm,VoxelRealm Arena,gaming,rewarded_video,combo,free rewards,Learn more,Unlock rare gear,Free rewards for new players,fatigued,12.0,1,0.6314814814814814,1.2258823644489802,1.4179716410926448,0.0074771270953966,0.1896412382726026,-0.8905556372258764,-0.0617270573930107,0.0176382910343326,1.0,1.0,0.2839371352890718,0.19999999999999996,0.6967874270578144,0.699,0.6158,0.902,1,0.15,0.7,"{'fatigued': 0.7, 'stable': 0.3}",0.9314814814814815,0.8939814814814815,0.7267361111111111,0.7267361111111111,tired,moderate_repetition,Refresh
500602,20100,QuickFork,QuickFork Kitchen,food_delivery,rewarded_video,gameplay,fast,Book now,Hungry? We got you,Fresh favorites nearby,fatigued,10.0,1,0.6015432098765432,1.5232592849757205,0.6814039455949854,0.0067941845362703,0.1002922340359385,-0.8494061577017884,-0.0711135524676915,0.0121016811275361,1.0,0.9765009503299292,0.3271138981945334,0.33333333333333337,0.7262146838880555,0.4832,0.4201,0.6685,0,0.05,0.1,"{'stable': 0.7, 'underperformer': 0.2, 'fatigued': 0.1}",0.15231481481481482,0.4125,0.1917824074074074,0.7262146838880555,tired,distinct,Refresh
500711,20118,BiteRush,BiteRush Bites,food_delivery,native,discount,fast,Book now,Dinner in minutes,Free delivery over $15,fatigued,12.0,1,0.5901234567901236,2.784619082622611,0.4952721565524997,0.0051444451011689,0.0962731930874256,-0.84283818965066,-0.1018054054054052,0.0120069625589869,1.0,0.9689502315300836,0.4682927777313158,0.19999999999999996,0.725896113428784,0.5931,0.454,0.6739,0,0.35,0.2,"{'stable': 0.7, 'fatigued': 0.2, 'underperformer': 0.1}",0.2814814814814815,0.4125,0.33136574074074077,0.725896113428784,tired,distinct,Refresh
500708,20118,BiteRush,BiteRush Bites,food_delivery,native,discount,late-night,Shop now,"Your cravings, delivered",Late-night deals available,fatigued,12.0,1,0.5839506172839506,2.790607377086848,0.4980215682890215,0.005046268786626,0.0986910506251499,-0.8475412366672901,-0.0979483720884771,0.0119499040339896,1.0,0.9743569852244665,0.4505508824105926,0.19999999999999996,0.7236994227882351,0.5726,0.5115,0.6348,0,0.35,0.1,"{'stable': 0.7, 'underperformer': 0.2, 'fatigued': 0.1}",0.5657407407407408,0.4125,0.47349537037037037,0.7236994227882351,tired,distinct,Refresh
500017,20002,EarnPath,EarnPath Invest,fintech,banner,feature-focus,security,Try for free,Save with confidence,Built for peace of mind,stable,,0,0.2935185185185185,5.647415270613856,0.2513243137119469,0.0028604827922653,0.0878608025161061,-0.6969457977285635,-0.2855514378084861,0.0065699879038286,0.0,0.8012282788857865,1.0,0.0,0.40030706972144664,0.6924,0.5929,0.9824,1,0.25,0.1,"{'stable': 0.9, 'fatigued': 0.1}",0.8731481481481481,0.8939814814814815,0.7225694444444444,0.7225694444444444,at_risk,moderate_repetition,Monitor
500112,20018,StormByte,StormByte Saga,gaming,playable,fantasy,power-up,Try for free,Win epic rewards,Play with friends tonight,fatigued,13.0,1,0.650925925925926,1.4348041166125531,1.652897948675227,0.0072389393833539,0.2283342712436691,-0.8946835026187515,-0.1040497590052856,0.0183064437736285,1.0,1.0,0.478616537823562,0.1333333333333333,0.722389974231379,0.6936,0.6256,0.7861,0,0.175,0.6,"{'fatigued': 0.6, 'stable': 0.4}",0.9462962962962963,0.4125,0.6200231481481482,0.722389974231379,tired,moderate_repetition,Refresh
500829,20138,IronQuest,IronQuest Rush,gaming,interstitial,competitive,competition,Get offer,Join the arena,Play with friends tonight,fatigued,13.0,1,0.7472222222222222,2.136563628433516,1.243727752283741,0.0075882905267729,0.1639009139009139,-0.8807259394105178,-0.1032434046249048,0.016003764955352,1.0,1.0,0.47490740341050575,0.1333333333333333,0.7216481473487677,0.6747,0.5936,0.7672,0,0.325,0.7,"{'fatigued': 0.7, 'stable': 0.3}",0.8763888888888889,0.4125,0.6225694444444445,0.7216481473487677,tired,moderate_repetition,Refresh
500145,20024,GlitchWave,GlitchWave Quest,gaming,native,family,competition,Book now,Join the arena,No ads in first week,fatigued,10.0,1,0.6024691358024691,1.741360444895807,1.0681100165386077,0.0057922003696612,0.1844048804204385,-0.8403868909737482,-0.0689316980713327,0.0116609143551627,1.0,0.9661321503732159,0.3170776270180926,0.33333333333333337,0.721615229663589,0.5342,0.435,0.6055,0,0.325,0.2,"{'stable': 0.8, 'fatigued': 0.2}",0.1935185185185185,0.4125,0.2811342592592593,0.721615229663589,tired,distinct,Refresh
500520,20086,VaultRun,VaultRun Pay,fintech,rewarded_video,feature-focus,security,Learn more,"Your money, clearer",No hidden fees,fatigued,10.0,1,0.7561728395061729,9.614111876467398,0.5279712708436587,0.0055372817125284,0.0953484576464827,-0.7981131789101129,-0.0813675185548951,0.0092269370984667,1.0,0.9175331148825803,0.37428092476466035,0.33333333333333337,0.7209061303402438,0.5954,0.5088,0.7975,0,0.2,0.2,"{'stable': 0.8, 'fatigued': 0.2}",0.5560185185185185,0.4125,0.4311342592592592,0.7209061303402438,tired,distinct,Refresh
